date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15
12/17/2016 22:00:00,129.2666667,9.933333333,6,24.42222222,92.64444444,3.755555556,16.22222222,0.066666667,0.244444444,193.8888889,9.266666667,0.088888889,4.622222222,0.066666667,42.15555556
12/17/2016 23:00:00,113.8666667,8.155555556,5.822222222,20.75555556,78.51111111,3,13.73333333,0.044444444,0.133333333,169.5111111,7.822222222,0.022222222,3.844444444,0.111111111,35.31111111
12/18/2016 0:00:00,89.71111111,7.466666667,3.488888889,16.77777778,59.4,3.044444444,9.6,0.088888889,0,136.6444444,5.844444444,0.022222222,3.266666667,0.066666667,25
12/18/2016 1:00:00,78.44444444,7.311111111,3.2,13.46666667,48.26666667,2.244444444,7.155555556,0.111111111,0.222222222,119.3333333,4.333333333,0.022222222,3.511111111,0.044444444,18.64444444
12/18/2016 2:00:00,77.88888889,8.577777778,3.666666667,15.46666667,45.64444444,1.488888889,5.022222222,0.022222222,0.088888889,125.1555556,3.777777778,0.022222222,2.466666667,0.022222222,16.71111111
12/18/2016 3:00:00,91,9.066666667,4.4,19.93333333,55.91111111,1.844444444,3.177777778,0.133333333,0.155555556,153.7333333,3.777777778,0.044444444,3.777777778,0.066666667,17.71111111
12/18/2016 4:00:00,117.2666667,10.73333333,6.377777778,26.66666667,64.84444444,2.444444444,2.822222222,0.111111111,0,200.6,3.311111111,0.022222222,3.355555556,0.044444444,18.62222222
12/18/2016 5:00:00,139.8,15.22222222,6.644444444,28.44444444,76.28888889,2.333333333,3.555555556,0.066666667,0.022222222,235.7777778,3.377777778,0,3.755555556,0.066666667,22.68888889
12/18/2016 6:00:00,163.9555556,14.53333333,6.688888889,34.62222222,82.73333333,2.266666667,4.155555556,0.133333333,0.066666667,267.2444444,4.155555556,0.111111111,4.377777778,0.177777778,25.4
12/18/2016 7:00:00,186.3555556,16.35555556,8.222222222,38.6,91.08888889,3.133333333,5.333333333,0.133333333,0.111111111,298.3333333,5.844444444,0.044444444,5.511111111,0.088888889,29.2
12/18/2016 8:00:00,211.3111111,17.51111111,9.111111111,40.66666667,112.7777778,4.022222222,9.6,0.177777778,0.088888889,339.1333333,7.777777778,0.177777778,5.955555556,0.088888889,33.08888889
12/18/2016 9:00:00,233.6888889,18.73333333,10.91111111,47.95555556,128.9777778,3.577777778,12.11111111,0.088888889,0.377777778,377.8444444,9.733333333,0.2,6.511111111,0.044444444,37.86666667
12/18/2016 10:00:00,240.6222222,20.24444444,11.68888889,52.06666667,141.4,5.355555556,15.02222222,0.155555556,0.355555556,395.1111111,11.26666667,0.266666667,6.244444444,0.133333333,43.6
12/18/2016 11:00:00,258.8666667,22.88888889,12.44444444,53.86666667,154.9555556,5.777777778,16.57777778,0.088888889,0.266666667,423.7777778,13.04444444,0.177777778,7.666666667,0.111111111,48.11111111
12/18/2016 12:00:00,268.3333333,21.82222222,13.24444444,60.55555556,166.2444444,6.333333333,20.42222222,0.066666667,0.244444444,443.0222222,14.04444444,0.155555556,7.755555556,0.355555556,51.55555556
12/18/2016 13:00:00,272.2,21.04444444,13,53.75555556,162.9111111,5.688888889,20.17777778,0.111111111,0.466666667,429.6444444,13,0.155555556,8.2,0.133333333,57.84444444
12/18/2016 14:00:00,263.2222222,22.64444444,13.04444444,54.51111111,157.3333333,5.844444444,17.82222222,0.288888889,0.244444444,417.1555556,12.95555556,0.177777778,8.311111111,0.266666667,60.13333333
12/18/2016 15:00:00,261.6,20.77777778,11.42222222,48.11111111,162.5777778,6,20.33333333,0.088888889,0.311111111,409.9111111,14.04444444,0.155555556,8.511111111,0.133333333,57.75555556
12/18/2016 16:00:00,245.3555556,17.71111111,10.35555556,46.48888889,152.2888889,6.644444444,18.48888889,0.133333333,0.2,379.3111111,12.13333333,0.088888889,6.977777778,0.266666667,62
12/18/2016 17:00:00,226.8222222,16.42222222,10.42222222,43.08888889,138.9555556,5.511111111,18.33333333,0.155555556,0.377777778,342.3555556,12.73333333,0.155555556,6.044444444,0.177777778,61.66666667
12/18/2016 18:00:00,210.8444444,15.55555556,9.777777778,39.35555556,135.3111111,6,19,0.066666667,0.266666667,317.8222222,12.88888889,0.244444444,7.2,0.111111111,59.84444444
12/18/2016 19:00:00,184.5555556,13.71111111,8.288888889,33.2,121.1777778,5.155555556,19.06666667,0.2,0.444444444,276,10.73333333,0.133333333,6.111111111,0.044444444,54.22222222
12/18/2016 20:00:00,167.2,11.66666667,7.911111111,29.68888889,113.2888889,4.6,16.6,0.044444444,0.133333333,249.1111111,11.13333333,0.222222222,5.377777778,0.088888889,52.33333333
12/18/2016 21:00:00,147.1111111,10.66666667,7.333333333,27.28888889,106.8666667,5.311111111,16.93333333,0.111111111,0.377777778,220.8666667,11.35555556,0.155555556,5.466666667,0.088888889,49.68888889
12/18/2016 22:00:00,134.3333333,10,6.955555556,24.35555556,94.82222222,4.422222222,14.73333333,0.066666667,0.288888889,196.4444444,10.6,0.155555556,4.244444444,0,48.95555556
12/18/2016 23:00:00,111.0222222,8.444444444,5.666666667,21.11111111,77.48888889,3.577777778,11.93333333,0,0.2,161.3555556,8.2,0.155555556,3.422222222,0.022222222,42.44444444
12/19/2016 0:00:00,89.6,7.866666667,3.355555556,17.31111111,59.71111111,3.066666667,8.444444444,0.044444444,0.222222222,134.7555556,6,0.111111111,3.022222222,0.022222222,28.91111111
12/19/2016 1:00:00,79.97777778,7.133333333,3.355555556,14.28888889,48.4,2.288888889,5.844444444,0,0.022222222,119.8888889,4.422222222,0.044444444,3.266666667,0.088888889,22.15555556
12/19/2016 2:00:00,75.46666667,6.222222222,3.577777778,14.8,44.64444444,1.955555556,4.6,0.044444444,0.088888889,116.6222222,3.222222222,0.066666667,2.866666667,0,19.64444444
12/19/2016 3:00:00,86.91111111,8.777777778,4.533333333,19,48.95555556,1.977777778,2.688888889,0.066666667,0.022222222,144,4.4,0,3.177777778,0,16.13333333
12/19/2016 4:00:00,106.7555556,10.66666667,5.666666667,23.53333333,61.17777778,2.088888889,3.155555556,0.066666667,0.022222222,182.2222222,3.133333333,0.133333333,3.755555556,0.044444444,18.11111111
12/19/2016 5:00:00,129.7555556,12.84444444,6.555555556,27.62222222,72.26666667,2.177777778,3.666666667,0.066666667,0.088888889,217.8888889,3.577777778,0.022222222,4.422222222,0.088888889,21.77777778
12/19/2016 6:00:00,149.8666667,13.33333333,6.266666667,28.31111111,71.64444444,2.333333333,4.133333333,0.044444444,0.066666667,232.9111111,4.111111111,0.044444444,4.555555556,0.155555556,26.17777778
12/19/2016 7:00:00,163,14.13333333,6.511111111,32.33333333,82.64444444,3.4,5.822222222,0.177777778,0.111111111,258.0666667,5.466666667,0.044444444,3.955555556,0.177777778,28.91111111
12/19/2016 8:00:00,182.9555556,15.4,8.466666667,35.88888889,98.84444444,3.933333333,8.711111111,0.133333333,0.111111111,293.6222222,7.955555556,0.2,5.355555556,0.222222222,30.06666667
12/19/2016 9:00:00,202.3333333,16.73333333,9.066666667,40.22222222,112.3777778,3.977777778,12.62222222,0.222222222,0.066666667,321.7333333,9.977777778,0.088888889,5.755555556,0.155555556,34.88888889
12/19/2016 10:00:00,217.4666667,18.71111111,11.24444444,45.48888889,131.5333333,4.8,16.17777778,0.177777778,0.377777778,352.9111111,10.44444444,0.066666667,6.911111111,0.155555556,42.68888889
12/19/2016 11:00:00,233.1555556,19.15555556,12.08888889,49.51111111,146.2,5.066666667,17.8,0.177777778,0.222222222,381.6666667,11.95555556,0.133333333,7.066666667,0.111111111,46.62222222
12/19/2016 12:00:00,251.4,20.8,13.31111111,54.02222222,156.2444444,6.044444444,18.42222222,0.155555556,0.422222222,410.6,14.11111111,0.2,7.4,0.177777778,51.04444444
12/19/2016 13:00:00,256.3555556,22.33333333,13.22222222,51.17777778,165,6.155555556,19.26666667,0.111111111,0.355555556,414.9111111,16.46666667,0.177777778,7.311111111,0.133333333,56.55555556
12/19/2016 14:00:00,264.0444444,19.51111111,12.24444444,48.77777778,166.9777778,7.622222222,18.86666667,0.066666667,0.244444444,419.4222222,15.08888889,0.088888889,6.844444444,0.288888889,58.93333333
12/19/2016 15:00:00,253.9333333,18.93333333,11.31111111,51,157.5777778,6.822222222,20.8,0.111111111,0.244444444,400.2888889,14.55555556,0.066666667,6.711111111,0.2,57.31111111
12/19/2016 16:00:00,237.7333333,19.04444444,11.22222222,44.44444444,154.2,5.866666667,19.04444444,0.022222222,0.177777778,376.9555556,13.13333333,0.155555556,7.222222222,0.088888889,56.24444444
12/19/2016 17:00:00,222.3555556,15.33333333,10.51111111,41.93333333,141.1111111,6.288888889,20.17777778,0.155555556,0.266666667,344.4222222,14.42222222,0.133333333,5.777777778,0.111111111,52.73333333
12/19/2016 18:00:00,213.0666667,16.51111111,9,40.55555556,136.6888889,5.977777778,20.04444444,0.177777778,0.4,325.6444444,13.93333333,0.111111111,6.133333333,0.222222222,55.6
12/19/2016 19:00:00,189.6222222,12.44444444,8.088888889,35.06666667,125.4666667,5.977777778,19.15555556,0.111111111,0.266666667,290.2444444,12.91111111,0.066666667,5.355555556,0.155555556,49.06666667
12/19/2016 20:00:00,170.2222222,13.06666667,7.688888889,32.6,113.9111111,6.111111111,21.26666667,0.244444444,0.377777778,254.2666667,12.95555556,0.177777778,5.244444444,0.177777778,49.44444444
12/19/2016 21:00:00,148.1333333,10.71111111,6.688888889,26.48888889,108.4222222,5.2,18.51111111,0.133333333,0.133333333,226.8222222,9.955555556,0.111111111,4.733333333,0.088888889,45.6
12/19/2016 22:00:00,133.8,8.844444444,6.266666667,23.42222222,94,4.266666667,14.33333333,0.022222222,0.155555556,198.2,9.266666667,0.244444444,3.866666667,0.022222222,45.22222222
12/19/2016 23:00:00,118.1555556,7.844444444,4.577777778,19.08888889,80.04444444,3.755555556,13.71111111,0.022222222,0.333333333,170.3333333,8.444444444,0.044444444,3.888888889,0.111111111,37.42222222
12/20/2016 0:00:00,95.95555556,6.688888889,3.844444444,17.42222222,60.06666667,3.533333333,10.68888889,0.022222222,0.088888889,140.6,6.866666667,0.044444444,2.777777778,0.022222222,26.93333333
12/20/2016 1:00:00,77.86666667,6.911111111,3.622222222,14.44444444,48.2,2.444444444,5.8,0.044444444,0.111111111,120.8444444,4.733333333,0.088888889,2.466666667,0.022222222,19.73333333
12/20/2016 2:00:00,74.93333333,7.688888889,3.866666667,14.97777778,44.06666667,1.977777778,4.577777778,0.044444444,0.044444444,121.1111111,3.844444444,0,2.377777778,0.022222222,16.08888889
12/20/2016 3:00:00,84.91111111,8.466666667,4.511111111,21.35555556,52.48888889,1.777777778,3.955555556,0.088888889,0.111111111,149.3777778,3.666666667,0.022222222,2.444444444,0.022222222,14.62222222
12/20/2016 4:00:00,102.8444444,9.911111111,5.933333333,25.11111111,58.46666667,2.177777778,3.022222222,0.044444444,0.022222222,179.8666667,2.955555556,0.022222222,2.422222222,0.022222222,16.93333333
12/20/2016 5:00:00,130.4666667,12.4,6.6,30.35555556,66.93333333,2.311111111,3.555555556,0.022222222,0.022222222,218.1555556,3.311111111,0.044444444,3.377777778,0.066666667,21.26666667
12/20/2016 6:00:00,150.1333333,12.91111111,6.022222222,29.93333333,72.51111111,2.888888889,3.622222222,0.155555556,0,240.9333333,3.777777778,0,3.644444444,0.044444444,23.15555556
12/20/2016 7:00:00,160.5777778,13.64444444,6.466666667,33.11111111,80.37777778,3.022222222,5.955555556,0.044444444,0.066666667,258,4.933333333,0.022222222,3.511111111,0.111111111,25.24444444
12/20/2016 8:00:00,177.2888889,16.31111111,8.266666667,39.44444444,96.57777778,3.644444444,9.355555556,0.111111111,0.222222222,292.0222222,7.733333333,0.044444444,3.977777778,0.044444444,28.66666667
12/20/2016 9:00:00,198.9777778,17.04444444,9.222222222,43.66666667,111.8,4.4,13.42222222,0.111111111,0.177777778,324.4222222,9.888888889,0.044444444,5.422222222,0.133333333,32.44444444
12/20/2016 10:00:00,214.6,17.53333333,10.77777778,48.64444444,129.0666667,5.288888889,17.97777778,0.111111111,0.377777778,351.5777778,10.62222222,0.111111111,6.133333333,0.066666667,39.82222222
12/20/2016 11:00:00,229.6,17.55555556,11,50.37777778,141.9111111,5,17.95555556,0.155555556,0.244444444,374.9111111,12.46666667,0.133333333,6.511111111,0.155555556,43.82222222
12/20/2016 12:00:00,222.4444444,18.46666667,11.8,47.64444444,141.7111111,5.8,18.62222222,0.022222222,0.222222222,362.2444444,12.73333333,0.177777778,6.866666667,0.133333333,47.91111111
12/20/2016 13:00:00,226.4222222,16.08888889,11.8,46.51111111,141.9111111,6.288888889,20.55555556,0.022222222,0.377777778,353.4666667,12.24444444,0.111111111,6.755555556,0.333333333,55.88888889
12/20/2016 14:00:00,211.4888889,15.28888889,9.311111111,41.88888889,136.6888889,6.044444444,20.37777778,0.133333333,0.333333333,326.0444444,13.02222222,0.044444444,6.644444444,0.088888889,54.68888889
12/20/2016 15:00:00,198.7555556,15.17777778,9.666666667,39.93333333,129.6888889,6.2,21.2,0.044444444,0.2,302.8888889,12.42222222,0.066666667,6.755555556,0.155555556,56.35555556
12/20/2016 16:00:00,189.1111111,14.46666667,8.933333333,35.75555556,126.8222222,5.711111111,21,0.111111111,0.288888889,284.2888889,13.22222222,0.044444444,6.844444444,0.133333333,55.42222222
12/20/2016 17:00:00,186.3777778,13.95555556,8.355555556,35.2,117.6888889,6.044444444,21.31111111,0.088888889,0.155555556,273.6222222,12.46666667,0.244444444,6.111111111,0.2,53.8
12/20/2016 18:00:00,176.4666667,13.11111111,8.822222222,31.93333333,114.1111111,5.266666667,18.53333333,0.111111111,0.333333333,260.6888889,11.71111111,0.111111111,5.044444444,0.177777778,53.6
12/20/2016 19:00:00,157.9333333,10.31111111,6.066666667,29.6,104.4888889,6.088888889,18.15555556,0.044444444,0.133333333,234.1777778,9.555555556,0.111111111,5.755555556,0.022222222,47.4
12/20/2016 20:00:00,143.0222222,10.48888889,6.777777778,27.84444444,99,4.555555556,16.91111111,0.022222222,0.177777778,210.9555556,10.02222222,0.288888889,4.911111111,0.088888889,48.82222222
12/20/2016 21:00:00,129.1555556,9,5.822222222,25.24444444,94.84444444,5.311111111,18.26666667,0.088888889,0.266666667,189.5333333,9.444444444,0.133333333,3.8,0.111111111,48.31111111
12/20/2016 22:00:00,120.8444444,8.088888889,5.088888889,22.06666667,85.28888889,4.555555556,14.71111111,0.088888889,0.133333333,171.3111111,9.266666667,0.133333333,3.355555556,0.111111111,47.57777778
12/20/2016 23:00:00,106.4222222,7.4,4,17.37777778,69.28888889,4.133333333,12.42222222,0,0.177777778,144.1333333,7.022222222,0.066666667,4.266666667,0.022222222,40.93333333
12/21/2016 0:00:00,92.22222222,7.422222222,3.377777778,14.71111111,53.4,3.266666667,9.2,0.066666667,0.155555556,124.2888889,5.6,0.044444444,4.688888889,0,30.8
12/21/2016 1:00:00,77.86666667,6.733333333,3.022222222,12.26666667,43.93333333,2.355555556,6.2,0,0.066666667,106.2444444,5.4,0,2.533333333,0,26.26666667
12/21/2016 2:00:00,75.17777778,5.866666667,2.977777778,12.11111111,38.66666667,2.866666667,4.555555556,0.022222222,0,103.9333333,3.866666667,0.066666667,2.533333333,0,23.11111111
12/21/2016 3:00:00,73.24444444,6.577777778,2.8,14.68888889,39.4,2.6,3.711111111,0.066666667,0.044444444,114.0444444,2.711111111,0.044444444,2.088888889,0.133333333,17.04444444
12/21/2016 4:00:00,91.95555556,8.288888889,4.888888889,18.71111111,50.42222222,2.733333333,3.688888889,0.133333333,0.044444444,151.0888889,3.044444444,0.022222222,3.377777778,0,16.11111111
12/21/2016 5:00:00,111.6222222,10.68888889,4.711111111,23.62222222,58.73333333,2.533333333,2.955555556,0.044444444,0.066666667,185.2222222,3.488888889,0.088888889,3.622222222,0.044444444,16.97777778
12/21/2016 6:00:00,130.7333333,12.2,5.977777778,25.91111111,65.17777778,2.333333333,4.022222222,0.155555556,0.022222222,213.2444444,3.488888889,0.022222222,4.066666667,0.088888889,17.75555556
12/21/2016 7:00:00,141.0888889,12.68888889,5.2,26.4,68.44444444,2.8,4.577777778,0.088888889,0.088888889,223.2666667,4.444444444,0.066666667,4,0.044444444,20.6
12/21/2016 8:00:00,160.9555556,15.13333333,6.066666667,26.97777778,80.02222222,3.733333333,8.2,0.2,0.088888889,250.7333333,6.822222222,0.044444444,4.666666667,0.177777778,22.93333333
12/21/2016 9:00:00,180.8222222,13.31111111,7.8,31.22222222,95.22222222,4.733333333,11.57777778,0.177777778,0.177777778,280.9555556,7.022222222,0.088888889,5.777777778,0.155555556,27.82222222
12/21/2016 10:00:00,193.3555556,15.6,8.777777778,35.71111111,109.2444444,6.555555556,13.66666667,0.044444444,0.155555556,306.3555556,9.733333333,0.088888889,6.466666667,0.2,33.42222222
12/21/2016 11:00:00,218.7555556,17.33333333,10.24444444,42.17777778,125.9111111,6.955555556,15.11111111,0,0.266666667,351.0444444,10.71111111,0.155555556,7.577777778,0.066666667,36.97777778
12/21/2016 12:00:00,231.8444444,19.48888889,10.57777778,44.22222222,141.6,8.733333333,15.68888889,0.133333333,0.177777778,378.2444444,13.31111111,0.133333333,6.866666667,0.155555556,42.44444444
12/21/2016 13:00:00,247.8222222,18.84444444,11.22222222,45.06666667,153.7111111,7.822222222,17.2,0.133333333,0.377777778,398.7333333,12.42222222,0.088888889,7.577777778,0.2,48.68888889
12/21/2016 14:00:00,248.7111111,20.13333333,11.88888889,47.53333333,153.2666667,8.666666667,17.24444444,0.155555556,0.244444444,403.8666667,12.22222222,0.155555556,7.777777778,0.244444444,49.28888889
12/21/2016 15:00:00,241.4666667,18.02222222,10.08888889,45.13333333,150.8222222,8.222222222,17.22222222,0.111111111,0.422222222,389.4,11.6,0.088888889,7.044444444,0.133333333,48.55555556
12/21/2016 16:00:00,237.2888889,16.91111111,9.911111111,41.31111111,139.9555556,8.111111111,17.86666667,0.177777778,0.222222222,365.4444444,12.35555556,0.111111111,7.244444444,0.066666667,50.75555556
12/21/2016 17:00:00,219.7555556,15.28888889,8.866666667,35.22222222,130.4222222,8.088888889,17.31111111,0.088888889,0.333333333,333.1777778,12.04444444,0.088888889,6.266666667,0.2,48.68888889
12/21/2016 18:00:00,208.1555556,15.42222222,8.133333333,35.22222222,129.8888889,7.933333333,17.33333333,0.155555556,0.244444444,321.6888889,11.88888889,0.044444444,5.444444444,0.177777778,48.35555556
12/21/2016 19:00:00,183.9333333,13.33333333,6.711111111,30.95555556,119.8666667,7.044444444,18.64444444,0.088888889,0.266666667,281.1111111,11.8,0.111111111,5.688888889,0.155555556,44.88888889
12/21/2016 20:00:00,170.9333333,11.51111111,6.066666667,28.44444444,111.3111111,7.4,18.64444444,0.022222222,0.333333333,255.7111111,11.11111111,0,5.333333333,0.088888889,44.91111111
12/21/2016 21:00:00,147.9555556,10.02222222,6.622222222,26.13333333,101.8666667,6.333333333,16.77777778,0.022222222,0.333333333,223.2222222,10.08888889,0.066666667,4.488888889,0.066666667,44.44444444
12/21/2016 22:00:00,129.5777778,9.511111111,6.6,22,90.06666667,6.244444444,13.91111111,0.111111111,0.2,199.2222222,8.155555556,0.022222222,4.422222222,0.044444444,38.4
12/21/2016 23:00:00,110.4444444,8.644444444,4.422222222,18.68888889,71.86666667,4.533333333,11.4,0,0.111111111,162.4444444,7.6,0.155555556,4.377777778,0.066666667,32.93333333
12/22/2016 0:00:00,94.42222222,6.911111111,4.288888889,15,57.04444444,4.022222222,8.244444444,0.066666667,0.111111111,137.9111111,6.644444444,0.044444444,3.6,0.066666667,25.51111111
12/22/2016 1:00:00,80.8,7.622222222,3.244444444,13.37777778,46.35555556,3.266666667,6.2,0.022222222,0.177777778,122.7777778,4.488888889,0.044444444,2.466666667,0,18.91111111
12/22/2016 2:00:00,73.04444444,6.422222222,3.022222222,14.31111111,40.42222222,2.733333333,3.666666667,0.044444444,0.088888889,116.0888889,2.6,0.022222222,2.266666667,0,15.8
12/22/2016 3:00:00,85.13333333,8.8,4.911111111,20.13333333,48.91111111,2.022222222,2.622222222,0.088888889,0.022222222,150.2222222,2.777777778,0.022222222,3.577777778,0.133333333,10.95555556
12/22/2016 4:00:00,108.5555556,12.46666667,6.466666667,29.33333333,65.35555556,2.377777778,2.933333333,0.088888889,0,203.5555556,3,0,3.6,0.022222222,11.88888889
12/22/2016 5:00:00,142.9777778,13.28888889,6.933333333,35.02222222,81.26666667,3.777777778,3.288888889,0.155555556,0.177777778,257.2,3.644444444,0,3.955555556,0.111111111,15.53333333
12/22/2016 6:00:00,168.4888889,15.17777778,7.933333333,38.51111111,88.62222222,3.333333333,4.577777778,0.066666667,0.133333333,292.2888889,4,0.155555556,3.733333333,0.133333333,17.73333333
12/22/2016 7:00:00,181.9333333,18.15555556,8.088888889,40.75555556,98.77777778,3.911111111,5.088888889,0.155555556,0.177777778,316,5.4,0.022222222,3.888888889,0.088888889,21.68888889
12/22/2016 8:00:00,209.2222222,18.06666667,9.511111111,43.51111111,114.3333333,5.555555556,9.066666667,0.333333333,0.155555556,352.5555556,7.444444444,0.022222222,4.777777778,0.2,26.37777778
12/22/2016 9:00:00,228.7333333,18.4,11.42222222,48.86666667,130.3111111,5.6,11.48888889,0.244444444,0.266666667,388.6666667,10.2,0.111111111,5.511111111,0.133333333,27.51111111
12/22/2016 10:00:00,250.1777778,20.73333333,13.64444444,56.95555556,155.5777778,6.977777778,14.77777778,0.177777778,0.022222222,438.0666667,12.13333333,0.177777778,5.977777778,0.111111111,33.42222222
12/22/2016 11:00:00,261.0888889,22.26666667,14.24444444,60.24444444,169.9555556,9.466666667,17.84444444,0.244444444,0.111111111,462.1777778,14.17777778,0.111111111,7.2,0.044444444,36.42222222
12/22/2016 12:00:00,283.6,24.93333333,14.6,63.02222222,189.0444444,9.222222222,20.17777778,0.066666667,0.066666667,496.8444444,15.35555556,0.111111111,9.6,0.155555556,42.84444444
12/22/2016 13:00:00,288.4888889,24.71111111,15.46666667,64.44444444,181.7111111,9.555555556,21.8,0.222222222,0.111111111,492.9555556,15.11111111,0.177777778,7.933333333,0.133333333,47.06666667
12/22/2016 14:00:00,294.7777778,23.44444444,14.86666667,62.28888889,192.7555556,9.755555556,23.08888889,0.133333333,0.066666667,498.7555556,15.75555556,0.088888889,9.555555556,0.288888889,51.08888889
12/22/2016 15:00:00,283.4888889,21.17777778,14.55555556,57.95555556,186.4444444,10.51111111,21.17777778,0.111111111,0.177777778,476.7777778,15.8,0.133333333,8.888888889,0.111111111,51.77777778
12/22/2016 16:00:00,278.1777778,22.42222222,14.28888889,55.64444444,185.5555556,11.08888889,21.6,0.2,0.133333333,467.4,16.66666667,0.177777778,8.577777778,0.111111111,53.24444444
12/22/2016 17:00:00,266.6888889,19.77777778,14.04444444,50,172.0444444,10.02222222,23.62222222,0.244444444,0.155555556,427.4,15.66666667,0.244444444,6.866666667,0.2,59.04444444
12/22/2016 18:00:00,247.4444444,17.66666667,12.04444444,47.13333333,161,8.622222222,22.04444444,0.133333333,0.066666667,399.4,15.28888889,0.2,6.911111111,0.088888889,50.77777778
12/22/2016 19:00:00,220.1777778,15.04444444,9.466666667,39.55555556,145.8888889,9.8,23.75555556,0.288888889,0.2,345.3333333,14.04444444,0,6.777777778,0.177777778,50.17777778
12/22/2016 20:00:00,191.2444444,13.51111111,8.2,36.8,135.0444444,9.577777778,23.4,0.177777778,0.066666667,303.4888889,13.82222222,0.266666667,5.711111111,0.133333333,47.97777778
12/22/2016 21:00:00,148.5333333,11.28888889,7.511111111,27.84444444,112.0666667,8,16.08888889,0,0.2,242.7333333,11.48888889,0.088888889,5.844444444,0.155555556,39.13333333
12/22/2016 22:00:00,141.9111111,9.933333333,6.6,27.08888889,105.3333333,7.977777778,16.57777778,0.022222222,0.066666667,224.9333333,10.95555556,0.133333333,5.177777778,0.177777778,41.48888889
12/22/2016 23:00:00,130.7555556,9.311111111,5.511111111,22.4,92.77777778,7.644444444,13.75555556,0.022222222,0.066666667,202.3111111,8.844444444,0.066666667,3.644444444,0.111111111,40.24444444
12/23/2016 0:00:00,102.8666667,8.577777778,4.666666667,16.95555556,67.88888889,5.8,9.266666667,0.066666667,0,159.3555556,7.266666667,0.066666667,4.111111111,0.022222222,27.26666667
12/23/2016 1:00:00,92.97777778,8.222222222,3.266666667,14.71111111,50.26666667,4.288888889,6.866666667,0.088888889,0,136.1555556,4.888888889,0.022222222,3.133333333,0.022222222,22.91111111
12/23/2016 2:00:00,83.91111111,7.511111111,3.622222222,15.51111111,45.93333333,3.244444444,5.244444444,0.066666667,0.022222222,130.7555556,3.666666667,0.066666667,2.444444444,0.088888889,17.66666667
12/23/2016 3:00:00,90.33333333,9.377777778,6.177777778,23.64444444,53.28888889,2.377777778,4.444444444,0.111111111,0.022222222,161.9555556,2.733333333,0,3.222222222,0.044444444,13.42222222
12/23/2016 4:00:00,111.6444444,11.73333333,6.8,28.31111111,63.8,2.666666667,2.977777778,0.111111111,0,202.0444444,3.177777778,0,2.955555556,0.155555556,14.2
12/23/2016 5:00:00,146.9555556,14.33333333,8.511111111,35.73333333,82.15555556,3.6,3.444444444,0.022222222,0.066666667,265.6222222,3.444444444,0.022222222,3.488888889,0.066666667,16.06666667
12/23/2016 6:00:00,170.6888889,15.55555556,8.711111111,42.2,86.51111111,4.333333333,4.711111111,0.155555556,0,297.0222222,4.155555556,0.177777778,3.711111111,0.044444444,18.46666667
12/23/2016 7:00:00,193,16.26666667,7.6,43.77777778,98.71111111,4.044444444,6.422222222,0.044444444,0.044444444,326.2444444,5.244444444,0.022222222,4.488888889,0.133333333,21.68888889
12/23/2016 8:00:00,214.1777778,19.75555556,8.222222222,44.46666667,115.4,4.844444444,8.777777778,0.288888889,0.022222222,358.3555556,7.8,0.066666667,5.911111111,0.177777778,26.2
12/23/2016 9:00:00,230.9333333,19.82222222,12,51.71111111,133.6666667,5.733333333,12.88888889,0.155555556,0.111111111,395.7111111,9.466666667,0.044444444,6.733333333,0.111111111,29.2
12/23/2016 10:00:00,250.6,22.75555556,13.8,58.2,153.2666667,7.933333333,17.04444444,0.111111111,0.088888889,435,12,0.2,7.355555556,0.2,35.62222222
12/23/2016 11:00:00,274.4444444,23.11111111,14.91111111,67.42222222,172.2888889,8.577777778,17.93333333,0.155555556,0.044444444,479.9555556,14.24444444,0.2,8.022222222,0.155555556,40.68888889
12/23/2016 12:00:00,280.0222222,23.57777778,17.04444444,67.44444444,183.6666667,10.33333333,20.22222222,0.044444444,0.088888889,495.2222222,14.8,0.2,8.155555556,0.111111111,44.13333333
12/23/2016 13:00:00,286.8888889,24.11111111,14.73333333,65.53333333,182.8,11.28888889,21.06666667,0.111111111,0.2,491.0888889,14.35555556,0.088888889,9.111111111,0.066666667,49.82222222
12/23/2016 14:00:00,286.3333333,23.62222222,14,64.82222222,187.4444444,9.155555556,21.42222222,0.022222222,0.266666667,486.8444444,15.64444444,0.088888889,8.711111111,0.111111111,53.42222222
12/23/2016 15:00:00,289.8888889,22.55555556,15.26666667,61.02222222,188.9111111,11.48888889,21.4,0.044444444,0.111111111,486.2888889,15.8,0.133333333,9.6,0.155555556,56.35555556
12/23/2016 16:00:00,273.6222222,22.17777778,14.02222222,54.28888889,176.4,10.37777778,20.82222222,0.133333333,0.022222222,451.8888889,14.77777778,0.155555556,9.133333333,0.311111111,54.53333333
12/23/2016 17:00:00,265.0666667,20.64444444,11.24444444,49,164.3333333,10.97777778,20.82222222,0.133333333,0.2,421.0666667,15.42222222,0.155555556,7.844444444,0.177777778,55.77777778
12/23/2016 18:00:00,243.0222222,19.08888889,11.04444444,45.77777778,154.7333333,11.22222222,22.04444444,0.133333333,0.133333333,388.4666667,14.17777778,0.133333333,8.222222222,0.155555556,52.2
